Kota/Kabupaten,Kecamatan,Nama Sekolah,NPSN,BP,Status,Tahun Akreditasi,Nilai Akreditasi,Peringkat Akreditasi,Last Sync,Jml Sync,PD,Rombel,Guru,Pegawai,R. Kelas,R. Lab,R. Perpus
Jakarta Timur,Cipayung,SD Rabbaniyyun Islamic School,69968761,SD,Swasta,2018,94,A,2023-03-01 13:04:59,5,211,12,17,7,11,1,1
Jakarta Timur,Cipayung,SD SANTA ANNA,20103901,SD,Swasta,2022,92,A,2023-03-08 10:46:48,12,367,12,19,4,10,0,1
Jakarta Timur,Cipayung,SD SANTO MARKUS II,20109015,SD,Swasta,2022,92,A,2023-02-14 08:36:35,8,534,18,22,5,18,3,1
Jakarta Timur,Cipayung,SD TARUNA HARAPAN BANGSA,20109191,SD,Swasta,2019,84,B,2023-02-14 11:55:44,6,137,6,6,3,6,2,1
Jakarta Timur,Cipayung,SDIT BUAHATI ISLAMIC SCHOOL 2,70001702,SD,Swasta,0,0,,2023-02-10 15:08:35,3,599,24,48,2,24,0,1
Jakarta Timur,Cipayung,SDS Al-Falah,20103816,SD,Swasta,2019,92,A,2023-01-24 10:55:47,2,60,6,6,1,6,2,1
Jakarta Timur,Cipayung,SDS GLOBAL KIDS SCHOOL,69907687,SD,Swasta,2017,83,B,2023-02-03 09:41:51,2,2,1,1,2,6,1,2
Jakarta Timur,Cipayung,SDS ISLAM IBNU HAJAR,69769373,SD,Swasta,2022,96,A,2023-03-08 13:13:53,14,531,20,32,4,20,2,1
Jakarta Timur,Cipayung,SMP NEGERI 157 JAKARTA,20103509,SMP,Negeri,2022,92,A,2023-03-08 09:12:22,48,1003,27,44,15,27,4,1
Jakarta Timur,Cipayung,SMP Negeri 160 JAKARTA,20103564,SMP,Negeri,2018,92,A,2023-03-03 09:03:36,12,590,18,35,12,18,2,1
Jakarta Timur,Cipayung,SMP Negeri 180 Jakarta,20109257,SMP,Negeri,2019,92,A,2023-03-06 13:37:16,10,573,17,26,8,18,3,1
Jakarta Timur,Cipayung,SMP NEGERI 192 JAKARTA,20103610,SMP,Negeri,2021,91,A,2023-03-06 06:48:46,22,522,15,24,10,15,2,1
Jakarta Timur,Cipayung,SMP Negeri 196 Jakarta,20103606,SMP,Negeri,2021,91,A,2023-02-24 08:20:16,24,519,14,24,12,14,2,1
Jakarta Timur,Cipayung,SMP NEGERI 222 JAKARTA,20103632,SMP,Negeri,2021,91,A,2023-03-07 12:22:50,8,646,18,29,11,18,2,1
Jakarta Timur,Cipayung,SMP NEGERI 230 JAKARTA,20103630,SMP,Negeri,2019,92,A,2023-03-08 15:14:04,49,1114,30,53,21,19,4,1
Jakarta Timur,Cipayung,SMP Negeri 237 Jakarta,20103625,SMP,Negeri,2019,91,A,2023-02-09 13:54:36,8,634,18,28,15,19,4,1
Jakarta Timur,Cipayung,SMP Negeri 246 Jakarta,20103603,SMP,Negeri,2021,91,A,2023-02-23 14:06:37,13,563,16,30,11,17,2,1
Jakarta Timur,Cipayung,SMP Negeri 259 Jakarta,20103576,SMP,Negeri,2019,92,A,2023-03-06 17:05:10,19,970,28,47,17,20,3,1
Jakarta Timur,Cipayung,SMP Negeri 272 Jakarta,20103570,SMP,Negeri,2022,93,A,2023-02-22 14:45:27,13,763,21,36,14,22,2,1
Jakarta Timur,Cipayung,SMP Negeri 283 Jakarta,20107179,SMP,Negeri,2022,92,A,2023-03-07 07:00:52,36,625,18,31,13,18,2,1
Jakarta Timur,Cipayung,SMP NEGERI 81 JAKARTA,20103591,SMP,Negeri,2019,95,A,2023-03-08 13:55:40,18,1041,28,43,17,28,4,1
Jakarta Timur,Cipayung,SMP AL-Jannah,20109507,SMP,Swasta,2022,96,A,2023-03-02 15:42:25,12,195,7,17,6,8,3,1
Jakarta Timur,Cipayung,SMP IBNU HAJAR BOARDING SCHOOL,20112513,SMP,Swasta,2018,97,A,2023-02-20 11:21:20,10,247,8,23,10,12,1,1
Jakarta Timur,Cipayung,SMP Islam Al Makiyah,20109932,SMP,Swasta,2021,91,A,2023-03-03 13:05:01,20,65,3,7,3,6,3,1
Jakarta Timur,Cipayung,SMP ISLAM CITRA DHARMA,20107072,SMP,Swasta,2021,81,B,2023-03-07 09:01:37,3,37,3,5,2,3,2,1
Jakarta Timur,Cipayung,SMP ISLAM NURUL HUDA,20108965,SMP,Swasta,0,0,TT,2023-02-28 15:44:47,3,14,3,3,2,3,2,1
Jakarta Timur,Cipayung,SMP Katolik Nusa Melati,20107096,SMP,Swasta,2021,85,B,2023-02-23 10:33:15,11,18,3,5,1,8,2,1
Jakarta Timur,Cipayung,SMP NIZAMIA ANDALUSIA,69967107,SMP,Swasta,2018,93,A,2023-02-22 05:54:14,2,240,8,31,10,9,2,1
Jakarta Timur,Cipayung,SMP PGRI 30,20107131,SMP,Swasta,2021,91,A,2023-03-07 11:17:01,15,68,3,10,5,8,2,1
Jakarta Timur,Cipayung,SMP PGRI 9,20107133,SMP,Swasta,2018,92,A,2023-02-02 08:42:22,4,350,11,19,9,15,2,1
Jakarta Timur,Cipayung,SMP SANTO MARKUS II,20107146,SMP,Swasta,2022,93,A,2023-02-17 09:28:23,6,281,10,17,6,12,4,1
Jakarta Timur,Cipayung,SMP SWASTA AL FALAH,20108896,SMP,Swasta,2022,91,A,2023-02-15 13:03:22,3,21,3,4,2,3,2,1
Jakarta Timur,Cipayung,SMP TARUNA HARAPAN BANGSA,20122023,SMP,Swasta,2018,81,B,2023-03-08 13:54:38,4,34,3,6,1,3,4,1
Jakarta Timur,Cipayung,SMP Tri Sastra,20108899,SMP,Swasta,2018,82,B,2023-02-27 11:56:11,7,27,3,7,4,6,2,1
Jakarta Timur,Cipayung,SMPS CIKAL AMRI,69769374,SMP,Swasta,2022,92,A,2023-01-27 11:02:25,2,77,3,14,3,13,3,2
Jakarta Timur,Cipayung,SMAN 113 JAKARTA,20103286,SMA,Negeri,2019,96,A,2023-02-17 07:19:44,20,1078,29,55,19,31,6,2
Jakarta Timur,Cipayung,SMAN 64 JAKARTA,20103305,SMA,Negeri,2021,94,A,2023-03-01 13:08:24,11,782,21,37,14,21,5,1
Jakarta Timur,Cipayung,SMAN UNGGULAN M.H. THAMRIN,20109933,SMA,Negeri,2021,97,A,2023-02-06 11:25:05,16,259,9,24,54,22,8,2
Jakarta Timur,Cipayung,SMA CIKAL AMRI,69981381,SMA,Swasta,2018,91,A,2023-02-23 08:22:57,13,89,5,24,5,11,5,1
Jakarta Timur,Cipayung,SMA PRESTASI PRIMA,69989466,SMA,Swasta,2022,93,A,2023-03-02 10:52:22,31,1009,30,31,5,30,4,1
Jakarta Timur,Cipayung,SMAIT Buahati Islamic School,69967066,SMA,Swasta,2018,92,A,2023-03-01 11:28:24,12,235,6,24,2,12,5,1
Jakarta Timur,Cipayung,SMAS AL FALAH,20107187,SMA,Swasta,2021,84,B,2023-01-24 07:53:10,2,22,6,5,2,6,1,1
Jakarta Timur,Cipayung,SMAS KATOLIK NUSA MELATI,20107193,SMA,Swasta,2021,80,C,2023-02-22 19:13:39,4,23,3,1,1,3,1,1
Jakarta Timur,Cipayung,SMAS PGRI 24 JAKARTA,20103171,SMA,Swasta,2022,92,A,2023-02-13 16:40:47,7,395,12,17,7,12,2,1
Jakarta Timur,Cipayung,SMAS PGRI 4 JAKARTA,20103182,SMA,Swasta,2021,91,A,2023-02-28 13:47:06,57,805,23,23,7,23,5,1
Jakarta Timur,Cipayung,SMAS SANTIKA,20103198,SMA,Swasta,2021,86,B,2023-03-08 12:16:30,7,43,3,10,3,6,4,1
Jakarta Timur,Cipayung,SMK Negeri 66 Jakarta,69992317,SMK,Negeri,2022,92,A,2023-03-08 09:31:26,17,625,18,25,14,18,1,1
Jakarta Timur,Cipayung,SMKN 24 JAKARTA,20103788,SMK,Negeri,2021,97,A,2023-02-24 08:18:07,13,117,36,65,38,36,6,1
Jakarta Timur,Cipayung,SMKN 51 JAKARTA,20103781,SMK,Negeri,2022,97,A,2023-02-25 15:19:51,3,737,21,45,19,21,7,1
Jakarta Timur,Cipayung,SMKN 58 JAKARTA,20103779,SMK,Negeri,2021,98,A,2023-02-25 00:20:51,5,1126,35,67,26,38,7,1
Jakarta Timur,Cipayung,SMK MEDICAL HIGH SCHOOL,69758520,SMK,Swasta,2021,90,B,2023-02-23 10:36:11,10,47,3,2,3,4,4,1
Jakarta Timur,Cipayung,SMK PRESTASI PRIMA,69758521,SMK,Swasta,2021,95,A,2023-03-02 10:01:50,14,1225,34,60,7,40,4,1
Jakarta Timur,Cipayung,SMKS ANALIS KESEHATAN DITKESAD,20109930,SMK,Swasta,2022,92,A,2023-02-03 14:49:14,2,278,9,30,13,9,3,1
Jakarta Timur,Cipayung,SMKS ANALIS KESEHATAN TUNAS MEDIKA,20177829,SMK,Swasta,2022,87,B,2023-02-20 12:32:21,14,118,4,8,3,4,3,1
Jakarta Timur,Cipayung,SMKS AR-RAISIYAH HUSADA,69762614,SMK,Swasta,2021,89,B,2023-03-07 13:25:58,19,161,6,20,4,8,2,1
Jakarta Timur,Cipayung,SMKS AS SYAFIIYAH 2,20177915,SMK,Swasta,2022,85,B,2023-03-07 11:35:12,8,117,6,11,4,8,1,1
Jakarta Timur,Cipayung,SMKS BINA MEDIKA JAKARTA,20109304,SMK,Swasta,2021,92,A,2023-02-09 07:34:08,6,342,10,16,7,11,3,1
Jakarta Timur,Cipayung,SMKS BUDI MURNI 4 JAKARTA,20103683,SMK,Swasta,2021,91,A,2023-02-01 00:30:12,5,72,7,12,6,9,2,1
Jakarta Timur,Cipayung,SMKS BUDI MURNI 5 JAKARTA,20103682,SMK,Swasta,2021,87,B,2023-03-08 10:25:23,1,18,3,9,2,3,2,1
Jakarta Timur,Cipayung,SMKS CITRA DHARMA JAKARTA,20103708,SMK,Swasta,2020,72,C,2023-02-21 08:48:25,5,56,3,7,3,3,1,1
Jakarta Timur,Cipayung,SMKS INSAN MULIA INFORMATIKA,69775769,SMK,Swasta,0,77,B,2023-03-01 09:27:08,5,194,6,12,4,7,1,1
Jakarta Timur,Cipayung,SMKS Islam Al-Makiyah,69773001,SMK,Swasta,2021,84,B,2023-02-16 12:13:56,6,107,6,15,4,7,1,1
Jakarta Timur,Cipayung,SMKS JAKARTA RAYA 1,20103675,SMK,Swasta,2021,87,B,2023-03-02 11:00:04,6,140,6,5,2,7,1,1
Jakarta Timur,Cipayung,SMKS JAKARTA RAYA 2,20103674,SMK,Swasta,2021,83,B,2023-02-21 09:04:13,15,86,6,7,3,6,1,1
Jakarta Timur,Cipayung,SMKS PGRI 16 JAKARTA,20103742,SMK,Swasta,2021,92,A,2023-01-29 20:17:24,1,434,14,28,7,13,1,1
Jakarta Timur,Cipayung,SMKS TRI SASTRA 1 JAKARTA,20107598,SMK,Swasta,2021,88,B,2023-02-21 08:49:16,12,111,5,10,4,7,1,1
Jakarta Timur,Cipayung,SMKS TRI SASTRA 2 JAKARTA,20103550,SMK,Swasta,2021,86,B,2022-11-10 09:26:02,0,0,0,6,4,0,0,0
Jakarta Timur,Cipayung,PKBM NEGERI 34 CIPAYUNG,P2967175,PKBM,Negeri,0,0,,2023-03-07 14:43:45,15,157,10,9,2,3,0,1
Jakarta Timur,Cipayung,PKBM ALFATAH,P2967182,PKBM,Swasta,0,0,,2023-03-02 18:09:34,11,141,8,3,2,7,0,1
Jakarta Timur,Cipayung,PKBM ALIF,P9996200,PKBM,Swasta,0,0,,2023-01-30 14:04:38,6,85,12,6,2,2,0,0
Jakarta Timur,Cipayung,PKBM BANNAN,P9997282,PKBM,Swasta,0,0,,2023-03-01 12:23:47,2,71,4,3,2,5,0,0
Jakarta Timur,Cipayung,PKBM CITRA DHARMA,P9996709,PKBM,Swasta,0,0,,2023-03-08 09:58:37,5,13,5,0,2,5,0,0
Jakarta Timur,Cipayung,PKBM DEWAN DAKWAH,P9996932,PKBM,Swasta,0,0,,2023-02-13 07:32:57,15,202,10,9,2,12,0,0
Jakarta Timur,Cipayung,PKBM RIZKYTA,P2967190,PKBM,Swasta,0,0,,2023-02-13 10:59:57,1,174,8,5,2,5,0,1
Jakarta Timur,Cipayung,PKBM RUMAH LITERASI 45,P9998285,PKBM,Swasta,0,0,,,0,0,0,0,0,0,0,0
Jakarta Timur,Cipayung,PKBM SALSABILA,P2967189,PKBM,Swasta,0,0,,2023-02-22 10:10:57,3,157,12,9,3,3,0,0
Jakarta Timur,Cipayung,PKBM TAHFIZH IBNU KATSIR,P9984804,PKBM,Swasta,0,0,,2023-02-17 09:06:06,14,363,21,21,3,27,0,0
Jakarta Timur,Cipayung,PKBM TERPADU AN NUR,P9997277,PKBM,Swasta,0,0,,2023-03-08 22:11:33,31,147,7,13,4,7,0,1
Jakarta Timur,Cipayung,SLB B-C As-Syafiiyah,20109284,SLB,Swasta,2022,95,A,2023-02-28 15:05:33,8,64,19,11,3,12,0,1
Jakarta Timur,Cipayung,SLB BC Abdi Pratama,20110336,SLB,Swasta,2021,91,A,2023-02-22 20:20:16,11,77,14,15,1,13,1,1
Jakarta Timur,Cipayung,SLB-E Handayani,20109479,SLB,Swasta,2019,84,B,2023-02-23 11:50:00,10,9,2,3,1,6,2,1
Jakarta Timur,Cipayung,SD ACS JAKARTA,20108866,SPK SD,Swasta,2019,96,A,2023-03-06 08:08:42,18,292,18,39,13,19,3,1
Jakarta Timur,Cipayung,SMP ACS JAKARTA,20109360,SPK SMP,Swasta,2019,95,B,2023-03-01 09:10:03,27,265,12,19,13,12,4,1
Jakarta Timur,Cipayung,SMA ACS JAKARTA,20107232,SPK SMA,Swasta,2019,96,A,2023-03-06 11:10:22,11,247,11,26,13,10,5,1
Jakarta Timur,Ciracas,TK NEGERI CIRACAS 01,69988059,TK,Negeri,0,0,,2022-10-11 09:44:58,0,0,0,2,3,0,0,0
Jakarta Timur,Ciracas,TK NEGERI SATU ATAP SUSUKAN 09,70012601,TK,Negeri,0,0,,2023-03-01 13:05:12,2,20,1,1,1,1,0,0
Jakarta Timur,Ciracas,TK AISYIYAH BUSTAANUL ATHFAAL,20110161,TK,Swasta,0,0,,2023-02-04 11:41:20,2,14,2,1,2,2,0,0
Jakarta Timur,Ciracas,TK AL FAJAR,20111775,TK,Swasta,0,0,,2023-02-03 10:42:50,2,15,1,2,2,2,0,0
Jakarta Timur,Ciracas,TK AL RAHMAN,20109867,TK,Swasta,0,0,,2023-01-30 21:06:21,3,35,3,3,1,3,0,0
Jakarta Timur,Ciracas,TK ALIRIA,20109863,TK,Swasta,0,0,,2023-01-31 19:52:06,2,40,4,3,2,4,0,0
Jakarta Timur,Ciracas,TK AMANAH,70028476,TK,Swasta,0,0,,2023-02-28 15:31:57,2,11,2,1,4,3,0,0
Jakarta Timur,Ciracas,TK ANYELIR,20110243,TK,Swasta,0,0,,2023-02-22 15:11:24,2,13,2,1,2,2,0,0
Jakarta Timur,Ciracas,TK AR-RAHMAH,20109869,TK,Swasta,0,0,,2023-02-10 11:35:43,2,11,1,1,2,2,0,0
Jakarta Timur,Ciracas,TK AULIA,20110162,TK,Swasta,0,0,,2023-03-07 18:23:00,2,37,3,2,2,2,0,0
Jakarta Timur,Ciracas,TK BATU KARANG,20110163,TK,Swasta,0,0,,2023-02-20 13:36:51,2,46,2,2,1,3,0,0
Jakarta Timur,Ciracas,TK BINA PUTRA,20109873,TK,Swasta,0,0,,2023-02-17 09:04:34,3,51,3,3,2,3,0,1
Jakarta Timur,Ciracas,TK BINA WARGA,20110244,TK,Swasta,0,0,,2023-02-18 14:29:21,2,25,2,2,1,2,0,0
Jakarta Timur,Ciracas,TK BOUGENVILLE,20110242,TK,Swasta,0,0,,2023-01-31 07:53:04,2,45,3,3,1,2,0,0
Jakarta Timur,Ciracas,TK CAHAYA MUGHNI,20109563,TK,Swasta,0,0,,2023-02-03 06:16:36,3,43,3,3,2,3,0,0
Jakarta Timur,Ciracas,TK CEMPAKA,20110245,TK,Swasta,0,0,,2023-02-21 16:31:54,4,31,3,3,1,3,0,0
Jakarta Timur,Ciracas,TK DIAN PRATAMA,20109874,TK,Swasta,0,0,,2023-02-02 21:22:37,3,55,3,3,2,1,0,0
Jakarta Timur,Ciracas,TK DUTA KASIH NASIONAL PLUS,69820779,TK,Swasta,0,0,,2023-02-24 23:31:54,5,6,2,0,1,2,0,0
Jakarta Timur,Ciracas,TK FATAHILLAH,20111910,TK,Swasta,0,0,,2023-02-10 10:58:04,3,38,4,7,1,4,0,0
Jakarta Timur,Ciracas,TK GUGUSAN BINTAN,20109875,TK,Swasta,0,0,,2023-02-04 17:25:46,2,3,1,1,2,2,0,0
Jakarta Timur,Ciracas,TK HUBAYA I,20109876,TK,Swasta,0,0,,2023-02-28 20:42:55,3,42,3,3,2,4,0,1
Jakarta Timur,Ciracas,TK ISLAM ADINDA,20110165,TK,Swasta,0,0,,2023-01-24 22:27:21,2,18,2,2,2,2,0,0
Jakarta Timur,Ciracas,TK ISLAM AL - UMMAHATUSH SHOLIHAT,20110115,TK,Swasta,0,0,,2023-01-20 13:27:48,2,35,2,3,3,2,0,0
Jakarta Timur,Ciracas,TK ISLAM AL ABROR,20110110,TK,Swasta,0,0,,2023-03-07 13:12:57,9,33,3,6,2,4,0,1
Jakarta Timur,Ciracas,TK ISLAM AL HIDAYAH,20110131,TK,Swasta,0,0,,2023-03-07 13:27:14,5,11,2,1,2,2,0,0
Jakarta Timur,Ciracas,TK ISLAM AL MA`RUF,20109894,TK,Swasta,0,0,,2023-02-11 10:23:20,2,73,3,3,1,4,0,0
Jakarta Timur,Ciracas,TK ISLAM AL-AZHAR 20 CIBUBUR,20110270,TK,Swasta,0,0,,2022-12-17 21:09:41,0,0,0,15,6,0,0,0
Jakarta Timur,Ciracas,TK ISLAM AMANIA,69992267,TK,Swasta,0,0,,2023-01-30 13:36:01,2,20,3,3,1,6,0,1
Jakarta Timur,Ciracas,TK ISLAM AMARYLLIS,20110112,TK,Swasta,0,0,,2023-02-10 13:07:00,2,69,4,3,1,5,0,1
Jakarta Timur,Ciracas,TK ISLAM ANANDA,20110167,TK,Swasta,0,0,,2023-02-19 21:25:25,4,51,2,3,2,5,0,0
Jakarta Timur,Ciracas,TK ISLAM ASSAADIYAH ATTAHIRIYAH,20109870,TK,Swasta,0,0,,2023-03-08 12:50:24,3,41,3,4,1,4,0,0
Jakarta Timur,Ciracas,TK ISLAM BABUSSALAM,20109871,TK,Swasta,0,0,,2023-02-12 22:50:50,4,19,2,2,2,2,0,0
Jakarta Timur,Ciracas,TK ISLAM BUSTANUL HAQ,20110136,TK,Swasta,0,0,,2023-02-04 14:28:22,3,21,2,1,2,3,0,0
Jakarta Timur,Ciracas,TK ISLAM MIFTAHUL JANNAH,20110169,TK,Swasta,0,0,,2023-02-28 20:56:52,15,33,2,4,1,2,0,0
Jakarta Timur,Ciracas,TK ISLAM NABILA,20109564,TK,Swasta,0,0,,2023-02-17 08:03:24,3,52,3,3,4,4,0,1
Jakarta Timur,Ciracas,TK ISLAM RAMBUTAN,20111983,TK,Swasta,0,0,,2023-02-06 15:03:14,3,53,3,4,2,3,0,1
Jakarta Timur,Ciracas,TK ISLAM SUCI,20110138,TK,Swasta,0,0,,2023-02-07 13:56:09,2,69,4,4,2,4,0,1
Jakarta Timur,Ciracas,TK ISLAM WAHYU BHAKTI,20110139,TK,Swasta,0,0,,2023-01-31 22:59:56,1,23,2,2,2,2,0,0
Jakarta Timur,Ciracas,TK KANCIL I,20109878,TK,Swasta,0,0,,2023-03-01 16:01:24,3,39,3,2,2,3,0,0
Jakarta Timur,Ciracas,TK KANCIL II,20109879,TK,Swasta,0,0,,2022-08-31 19:23:38,0,0,0,1,1,0,0,0
Jakarta Timur,Ciracas,TK KARTIKA X-13,20110170,TK,Swasta,0,0,,2023-02-23 22:02:20,1,19,2,1,1,2,0,0
Jakarta Timur,Ciracas,TK KARTIKA X-3,20110140,TK,Swasta,0,0,,2023-02-23 12:55:32,4,35,2,1,2,1,0,1
Jakarta Timur,Ciracas,TK KARTINI,20110141,TK,Swasta,0,0,,2023-01-29 13:04:58,2,21,2,2,2,1,0,0
Jakarta Timur,Ciracas,TK KEMAH PUJIAN,70008574,TK,Swasta,0,0,,2023-01-18 11:38:20,3,15,2,2,2,2,0,0
Jakarta Timur,Ciracas,TK KEMALA BHAYANGKARI 14,20110142,TK,Swasta,0,0,,2023-02-20 16:58:04,3,16,2,1,2,3,0,0
Jakarta Timur,Ciracas,TK KHAUDHUL ULUM,20110143,TK,Swasta,0,0,,2023-02-03 21:28:18,3,30,2,3,2,3,0,1
Jakarta Timur,Ciracas,TK KRISTEN TERATAI,20109881,TK,Swasta,0,0,,2023-02-11 10:41:10,2,17,2,1,2,2,0,0
Jakarta Timur,Ciracas,TK MAWAR,20110246,TK,Swasta,0,0,,2023-02-22 01:50:41,1,13,2,2,2,2,0,0
Jakarta Timur,Ciracas,TK MELATI,20109864,TK,Swasta,0,0,,2023-01-29 18:16:31,4,10,1,1,1,3,0,1
Jakarta Timur,Ciracas,TK MELATI SUCI,20110247,TK,Swasta,0,0,,2023-02-22 16:34:10,3,15,2,2,2,2,0,0
Jakarta Timur,Ciracas,TK MONICA,20109884,TK,Swasta,0,0,,2023-02-19 13:30:00,4,47,3,5,1,4,0,0
Jakarta Timur,Ciracas,TK PERGURUAN ADVENT XV CIRACAS,20110144,TK,Swasta,0,0,,2023-02-15 13:09:41,4,14,2,1,1,2,0,0
Jakarta Timur,Ciracas,TK Pertiwi,20112134,TK,Swasta,0,0,,2023-01-25 14:35:52,2,29,2,1,2,2,0,0
Jakarta Timur,Ciracas,TK PKP JAKARTA ISLAMIC SCHOOL,20109885,TK,Swasta,0,0,,2023-01-31 15:28:25,3,104,6,8,2,6,0,1
Jakarta Timur,Ciracas,TK RATNA KUSUMA,20112149,TK,Swasta,0,0,,2023-01-30 12:35:42,1,24,2,2,1,2,0,0
Jakarta Timur,Ciracas,TK RAUDHATUL ARIFIN,20110172,TK,Swasta,0,0,,2023-02-09 15:03:03,2,11,1,1,1,1,0,0
Jakarta Timur,Ciracas,TK RILFA,20112154,TK,Swasta,0,0,,2023-01-30 10:17:43,5,19,2,3,1,4,0,0
Jakarta Timur,Ciracas,TK ROSE,20109865,TK,Swasta,0,0,,2023-02-27 19:14:07,5,60,3,4,1,5,0,0
Jakarta Timur,Ciracas,TK SAKURA,20110248,TK,Swasta,0,0,,2023-02-21 17:27:42,1,20,2,1,3,2,0,0
Jakarta Timur,Ciracas,TK SARINAH,20110173,TK,Swasta,0,0,,2023-02-19 23:02:22,1,60,4,3,3,5,0,0
Jakarta Timur,Ciracas,TK SOS DESA TARUNA,20110148,TK,Swasta,0,0,,,0,0,0,0,0,0,0,0
Jakarta Timur,Ciracas,TK TAMAN HARAPAN I,20109886,TK,Swasta,0,0,,2023-02-11 12:33:45,3,24,2,1,2,2,0,0
Jakarta Timur,Ciracas,TK TAMAN HARAPAN II,20109887,TK,Swasta,0,0,,2023-03-04 22:09:46,5,22,2,1,1,2,0,0
Jakarta Timur,Ciracas,TK TUNAS BANGSA,20110176,TK,Swasta,0,0,,,0,0,0,0,0,0,0,0
Jakarta Timur,Ciracas,TK TUNAS ISLAM,20110178,TK,Swasta,0,0,,2023-03-01 05:47:41,4,39,2,3,1,3,0,0
Jakarta Timur,Ciracas,TK TUNAS MUDA III,20109891,TK,Swasta,0,0,,2023-02-04 12:56:17,3,25,2,2,1,4,0,0
Jakarta Timur,Ciracas,TK WILIMA`S PANEN,20177885,TK,Swasta,0,0,,2023-02-22 15:52:47,4,19,2,2,4,3,0,0
Jakarta Timur,Ciracas,TK YUNITA,20109893,TK,Swasta,0,0,,2023-01-25 09:29:46,2,16,2,2,2,2,0,0
Jakarta Timur,Ciracas,TKIT SYIFAUL QULUB,69992577,TK,Swasta,0,0,,2023-01-30 09:51:30,3,21,2,2,1,2,0,1
Jakarta Timur,Ciracas,TKS NOMMENSEN,69728747,TK,Swasta,0,0,,2023-02-13 13:33:12,3,33,3,3,1,3,0,0
Jakarta Timur,Ciracas,BHAKTI IBU,69821101,KB,Swasta,0,0,,2023-03-06 19:57:31,3,30,2,3,3,2,0,0
Jakarta Timur,Ciracas,PAUD AL-IKHLAS RW 06,69820888,KB,Swasta,0,0,,2022-09-10 12:17:43,0,0,0,3,2,0,0,0
Jakarta Timur,Ciracas,PAUD NURIL HUDA,69820969,KB,Swasta,0,0,,2022-03-16 15:26:26,0,0,0,0,0,0,0,0
Jakarta Timur,Ciracas,TPA NEGERI BINA TUNAS JAYA V,69989585,TPA,Negeri,0,0,,2023-01-20 09:13:42,2,26,2,2,3,2,0,0
Jakarta Timur,Ciracas,TPA Baby Fun Club,69830169,TPA,Swasta,0,0,,2023-01-26 07:59:32,1,33,4,4,2,4,0,0
Jakarta Timur,Ciracas,SPS Negeri Bale Bermain Ciracas Cerdas,69990038,SPS,Negeri,0,0,,2023-01-19 09:24:30,2,30,2,2,3,2,0,0
Jakarta Timur,Ciracas,AMALIA KAROMI,69820851,SPS,Swasta,0,0,,2022-08-12 00:14:45,0,0,0,3,1,0,0,0
Jakarta Timur,Ciracas,BKB PAUD ASTER,69821047,SPS,Swasta,0,0,,2023-01-25 12:44:21,2,48,2,5,2,2,0,0
Jakarta Timur,Ciracas,BKB PAUD HARAPAN IBU,69821053,SPS,Swasta,0,0,,2023-01-23 15:11:57,3,53,3,5,3,1,0,0
Jakarta Timur,Ciracas,BKB PAUD KASIH IBU,69820856,SPS,Swasta,0,0,,2023-02-06 09:39:51,5,41,3,4,2,3,0,0
Jakarta Timur,Ciracas,BKB PAUD KEMALA XII 27,69820811,SPS,Swasta,0,0,,2022-10-08 17:42:16,0,0,0,3,2,0,0,0
Jakarta Timur,Ciracas,BKB PAUD KEMUNING,69820964,SPS,Swasta,0,0,,2023-01-24 01:08:57,2,43,3,4,2,4,0,0
Jakarta Timur,Ciracas,BKB PAUD KENANGA,69820981,SPS,Swasta,0,0,,2023-01-19 10:11:25,2,33,2,2,4,3,0,0
Jakarta Timur,Ciracas,BKB PAUD MEKAR HARAPAN,69820865,SPS,Swasta,0,0,,2023-01-27 02:04:17,2,22,2,4,2,2,0,0
Jakarta Timur,Ciracas,BKB PAUD MUSDALIFAH,69821118,SPS,Swasta,0,0,,2023-03-07 11:26:57,3,24,2,5,1,2,0,0
Jakarta Timur,Ciracas,BKB PAUD PELITA IBU,69820854,SPS,Swasta,0,0,,2023-01-18 17:27:15,2,31,2,2,3,3,0,0
Jakarta Timur,Ciracas,BKB PAUD PERMATA BUNDA,69820855,SPS,Swasta,0,0,,2023-02-04 09:25:40,2,35,2,2,2,2,0,0
Jakarta Timur,Ciracas,BKB PAUD PERMATA BUNDA,69820880,SPS,Swasta,0,0,,2023-01-23 00:23:08,2,22,2,4,2,3,0,0
Jakarta Timur,Ciracas,BKB PAUD PERMATA IBU,69820817,SPS,Swasta,0,0,,2023-01-18 19:14:56,4,38,2,4,1,1,0,0
Jakarta Timur,Ciracas,BKB PAUD SEKAR TANJUNG,69862544,SPS,Swasta,0,0,,2023-01-25 19:06:13,2,35,2,4,4,2,0,0
Jakarta Timur,Ciracas,BKB PAUD TUNAS HARAPAN,69820759,SPS,Swasta,0,0,,2023-02-14 10:28:59,4,60,3,3,3,4,0,0
Jakarta Timur,Ciracas,BKB PAUD WIJAYA KUSUMA,69820790,SPS,Swasta,0,0,,2023-01-29 09:28:37,2,35,2,2,2,2,0,0
Jakarta Timur,Ciracas,BKB-PAUD CERIA,69862547,SPS,Swasta,0,0,,2022-12-05 09:47:35,0,0,0,5,2,0,0,0
Jakarta Timur,Ciracas,BUNGA MEKAR HARAPAN,69862548,SPS,Swasta,0,0,,,0,0,0,0,0,0,0,0
